lossyear,suburb_rated,exposure
2021,LAKE CLIFTON,21.81369863
2021,LAKE COOGEE,250.8410959
2021,LAKE GRACE,18.46027397
2021,LAKE KING,0.287671233
2021,LAKE NINAN,0.608219178
2021,LAKELANDS,929.8547945
2021,LAMINGTON,337.3945206
2021,LANCELIN,184.7150685
2021,LANDSDALE,1838.556164
2021,LANGE,42.68219178
2021,LANGFORD,606.6383562
2021,LATHLAIN,532.2958904
2021,LAVERTON,18.84931507
2021,LEDA,260.520548
2021,LEDGE POINT,106.0219178
2021,LEEDERVILLE,420.0712329
2021,LEEMAN,59.70136986
2021,LEEMING,1650.430137
2021,LEINSTER,21.70410959
2021,LENNARD BROOK,3
2021,LEONORA,25.3260274
2021,LESCHENAULT,285.1150685
2021,LESMURDIE,821.9068493
2021,LEXIA,1
2021,LITTLE GROVE,177.2219178
2021,LOCKRIDGE,422.5260274
2021,LOCKYER,136.3150685
2021,LOWER CHITTERING,126.030137
2021,LOWER KALGAN,2
2021,LOWER KING,185.6712329
2021,LOWLANDS,1
2021,LYNDON,1
2021,LYNWOOD,513.7671233
2021,MADDINGTON,1300.378082
2021,MADELEY,834.1287671
2021,MADORA,3.747945206
2021,MADORA BAY,556.3589041
2021,MAHOGANY CREEK,76.01917808
2021,MAHOMETS FLATS,116.7726027
2021,MAIDA VALE,627.6958904
2021,MALAGA,9.857534247
2021,MANDOGALUP,26.90136986
2021,MANDURAH,1122.049315
2021,MANJIMUP,274.2109589
2021,MANMANNING,1.482191781
2021,MANNING,509.1616438
2021,MANY PEAKS,4.934246575
2021,MARANGAROO,1410.057534
2021,MARBELUP,26.9260274
2021,MARCHAGEE,1
2021,MARDELLA,19.97260274
2021,MARGARET RIVER,894.0849315
2021,MARIGINIUP,65.07123288
2021,MARMION,329.0684932
2021,MARTIN,208.030137
2021,MARVEL LOCH,2
2021,MARYBROOK,23.3260274
2021,MAYA,0.608219178
2021,MAYLANDS,1418.50137
2021,MCKAIL,435.1013699
2021,MEADOW SPRINGS,1086.367123
2021,MECKERING,8.939726027
2021,MEDINA,266.8958904
2021,MEEKATHARRA,25.49863014
2021,MEELON,1.408219178
2021,MELVILLE,873.4958904
2021,MENORA,380.2575343
2021,MENZIES,3.109589041
2021,MERREDIN,197.1616438
2021,MERRIWA,637.4986301
2021,MERU,4.460273973
2021,METRICUP,1
2021,MIDDLE SWAN,282.6328767
2021,MIDDLESEX,4.098630137
2021,MIDDLETON BEACH,52.4109589
2021,MIDLAND,606.9479452
2021,MIDVALE,296.0109589
2021,MILING,0.838356164
2021,MILLARS WELL,32.28767123
2021,MILLBRIDGE,271.4739726
2021,MILLBROOK,4
2021,MILLENDON,30.69863014
2021,MILPARA,102.2493151
2021,MINDARIE,831.6054795
2021,MINGENEW,14.33972603
2021,MINIGIN,0.221917808
2021,MIRA MAR,206.2356164
2021,MIRRABOOKA,708.3726027
2021,MOGUMBER,0.024657534
2021,MOKINE,6.123287671
2021,MOKUP,1
2021,MOLLOY ISLAND,27.6109589
2021,MONJINGUP,4
2021,MOOLIABEENEE,3
2021,MOONYOONOOKA,1
2021,MOORA,133.5232877
2021,MOORINE ROCK,1
2021,MORANGUP,26.37534247
2021,MORAWA,27.35616438
2021,MORESBY,100.6273973
2021,MORLEY,3703.720548
2021,MOSMAN PARK,706.4876712
2021,MOULYINNING,2
2021,MOUNT BARKER,246.2273973
2021,MOUNT CLAREMONT,521.9890411
2021,MOUNT CLARENCE,67.57808219
2021,MOUNT ELPHINSTONE,5.41369863
2021,MOUNT HARDEY,5.726027397
2021,MOUNT HAWTHORN,1212.646575
2021,MOUNT HELENA,275.660274
2021,MOUNT KOKEBY,1
2021,MOUNT LAWLEY,1294.756164
2021,MOUNT MAGNET,18.15342466
2021,MOUNT MELVILLE,130.3561644
2021,MOUNT NASURA,354.6273973
2021,MOUNT PLEASANT,952.8410959
2021,MOUNT RICHON,196.539726
2021,MOUNT SCOTT,4
2021,MOUNT TARCOOLA,381.9287671
2021,MUCHEA,67.88767123
2021,MUJA,0.315068493
2021,MUKINBUDIN,19.64109589
2021,MULLALOO,767.8328767
2021,MULLALYUP,12.28493151
2021,MULLEWA,22.13424658
2021,MULLINGAR,30.16164384
2021,MULUCKINE,10.5260274
2021,MUMBALLUP,2
2021,MUNDARING,263.2410959
2021,MUNDIJONG,78.29315069
2021,MUNGALUP,5
2021,MUNGLINUP,2.249315069
2021,MUNSTER,394.5041096
2021,MUNTADGIN,0.147945206
2021,MURADUP,2.101369863
2021,MURDOCH,361.0849315
2021,MYALUP,63.56986301
2021,MYAREE,249.6849315
2021,MYRUP,18.35890411
2021,NABAWA,14.48219178
2021,NAMBAN,0.712328767
2021,NAMBEELUP,18.3369863
2021,NANNUP,111.0191781
2021,NANSON,8
2021,NAPIER,3.665753425
2021,NAREMBEEN,21.9369863
2021,NARNGULU,2
2021,NARRIKUP,12.1260274
2021,NARROGIN,311.6849315
2021,NATURALISTE,3
2021,NAVAL BASE,6.920547945
2021,NEDLANDS,1177.468493
2021,NEERABUP,1.797260274
2021,NEERGABBY,2.276712329
2021,NEW NORCIA,1
2021,NEWDEGATE,3.975342466
2021,NEWLANDS,3
2021,NEWMAN,5.920547945
2021,NICKOL,120.8821918
2021,NILGEN,7.706849315
2021,NILLUP,1
2021,NIRIMBA,0.473972603
2021,NOGGERUP,4
2021,NOLLAMARA,1617.723288
2021,NORANDA,1260.756164
2021,NORNALUP,8.046575343
2021,NORSEMAN,53.86849315
2021,NORTH BEACH,470.3589041
2021,NORTH BOYANUP,11.42191781
2021,NORTH COOGEE,401.2493151
2021,NORTH DANDALUP,95.09863014
2021,NORTH FREMANTLE,398.6410959
2021,NORTH GREENBUSHES,4.380821918
2021,NORTH JINDONG,1
2021,NORTH KELLERBERRIN,1
2021,NORTH LAKE,167.1232877
2021,NORTH PERTH,1340.030137
2021,NORTH YUNDERUP,169.0739726
2021,NORTHAM,577.4273973
2021,NORTHAMPTON,73.41643836
2021,NORTHBRIDGE,59.17534247
2021,NORTHCLIFFE,23.03287671
2021,NOWERGUP,9.156164384
2021,NULSEN,62.89589041
2021,NUNGARIN,14.89863014
2021,NUNILE,14.31232877
2021,NYABING,5
2021,NYAMUP,1
2021,O'CONNOR,74.92876712
2021,OAKFORD,228.2849315
2021,OCEAN BEACH,84.64657534
2021,OCEAN FARM,2.342465753
2021,OCEAN REEF,892.0246575
2021,OLDBURY,7.408219178
2021,ONGERUP,6.906849315
2021,ONSLOW,1.060273973
2021,ORANA,234.0438356
2021,ORANGE GROVE,49.83561644
2021,ORELIA,440.0109589
2021,OSBORNE PARK,364.5589041
2021,PADBURY,1102.235616
2021,PALGARUP,2.794520548
2021,PALMYRA,1030.786301
2021,PARABURDOO,25.17260274
2021,PARADISE,0.18630137
2021,PARKERVILLE,173.1150685
2021,PARKFIELD,0.909589041
2021,PARKLANDS,66.46027397
2021,PARKWOOD,949.7150685
2021,PARMELIA,585.8767123
2021,PAULLS VALLEY,3.920547945
2021,PAYNEDALE,1
2021,PAYNES FIND,0.821917808
2021,PEACEFUL BAY,23.38356164
2021,PEARSALL,575.4520548
2021,PEGS CREEK,36.09315069
2021,PELICAN POINT,110.6493151
2021,PEMBERTON,85.69041096
2021,PEPPERMINT GROVE,73.90958904
2021,PEPPERMINT GROVE BEACH,99.79726027
2021,PERENJORI,10.84383562
2021,PERON,2.126027397
2021,PERTH,634.7068493
2021,PERTH AIRPORT,4.139726027
2021,PERUP,1
2021,PIARA WATERS,2010.364384
2021,PICCADILLY,337.4794521
2021,PICKERING BROOK,28
2021,PICTON,4.964383562
2021,PICTON EAST,16.01369863
2021,PIESSE BROOK,8
2021,PINDAR,0.276712329
2021,PINGARING,1
2021,PINGELLY,62.10684932
2021,PINGRUP,3
2021,PINJARRA,678.2356164
2021,PINK LAKE,22.54520548
2021,PINWERNYING,2.167123288
2021,PITHARA,0.731506849
2021,POINT SAMSON,0.912328767
2021,POPANYINNING,6.589041096
2021,PORONGURUP,8.810958904
2021,PORT ALBANY,11.2630137
2021,PORT DENISON,161.5780822
2021,PORT HEDLAND,5.887671233
2021,PORT KENNEDY,1438.241096
2021,PRESTON BEACH,92.28219178
2021,PRESTON SETTLEMENT,3
2021,PREVELLY,18.00273973
2021,PREVELLY PARK,9.953424658
2021,PUMPHREYS BRIDGE,1
2021,QUAIRADING,43.92054795
2021,QUEDJINUP,29.7369863
2021,QUEENS PARK,697.8136986
2021,QUINDALUP,216.6547945
2021,QUINDANNING,1
2021,QUINNINUP,15.18082192
2021,QUINNS ROCKS,961.8410959
2021,RANFORD,15.76986301
2021,RANGEWAY,200.4383562
2021,RAVENSTHORPE,28.17260274
2021,RAVENSWOOD,375.430137
2021,RED HILL,2.57260274
2021,REDCLIFFE,573.4520548
2021,REDMOND,1.608219178
2021,REINSCOURT,16.86849315
2021,RIDGEWOOD,522.1315069
2021,RIVERTON,772.0876712
2021,RIVERVALE,1060.682192
2021,ROBINSON,29.74520548
2021,ROCKINGHAM,1674.394521
2021,ROCKINGHAM BEACH,4.378082192
2021,ROCKY GULLY,4.065753425
2021,ROELANDS,74.48493151
2021,ROLEYSTONE,551.9561644
2021,ROSA BROOK,3.873972603
2021,ROSA GLEN,2
2021,ROSSMORE,2
2021,ROSSMOYNE,519.0465753
2021,RUDDS GULLY,3.961643836
2021,SABINA RIVER,1
2021,SAFETY BAY,974.8767123
2021,SALMON GUMS,0.679452055
2021,SALTER POINT,336.1643836
2021,SAMSON,294.7315069
2021,SAN REMO,151.8
2021,SANDSTONE,5.468493151
2021,SAWYERS VALLEY,87.01643836
2021,SCADDAN,1
2021,SCARBOROUGH,1822.989041
2021,SCOTSDALE,7.789041096
2021,SEABIRD,67.35342466
2021,SEABROOK,1
2021,SECRET HARBOUR,1216.326027
2021,SEPPINGS,15.04931507
2021,SERPENTINE,153.8931507
2021,SEVILLE GROVE,1109.364384
2021,SHACKLETON,2.726027397
2021,SHADFORTH,41.11780822
2021,SHELLEY,616.630137
2021,SHENTON PARK,520.2575343
2021,SHOALWATER,518.7616438
2021,SIESTA PARK,6.424657534
2021,SILVER SANDS,219.2657534
2021,SINAGRA,362.7178082
2021,SINCLAIR,45.33150685
2021,SINGLETON,496.6109589
2021,SOMERVILLE,380.769863
2021,SORRENTO,1090.112329
2021,SOUTH BOULDER,113.5780822
2021,SOUTH BUNBURY,938.1506849
2021,SOUTH DOODLAKINE,1.452054795
2021,SOUTH FREMANTLE,518.9835616
2021,SOUTH GREENOUGH,4.84109589
2021,SOUTH GUILDFORD,447.5041096
2021,SOUTH HEDLAND,6.452054795
2021,SOUTH KALGOORLIE,527.1150685
2021,SOUTH LAKE,651.8821918
2021,SOUTH PERTH,1259.153425
2021,SOUTH QUAIRADING,1
2021,SOUTH YUNA,1
2021,SOUTH YUNDERUP,551.5808219
2021,SOUTHAMPTON,1
2021,SOUTHERN CROSS,64.44109589
2021,SOUTHERN RIVER,1494.043836
2021,SPALDING,260.1808219
2021,SPEARWOOD,1736.356164
2021,SPENCER PARK,388.7287671
2021,SPENCERS BROOK,14.39726027
2021,SPRINGFIELD,8.202739726
2021,ST JAMES,576.5780822
2021,STAKE HILL,45.05753425
2021,STIRLING,1540.126027
2021,STIRLING ESTATE,3.106849315
2021,STONEVILLE,189.0739726
2021,STRATHALBYN,139.8986301
2021,STRATHAM,46.80547945
2021,STRATTON,399.8273973
2021,SUBIACO,985.9013699
2021,SUCCESS,1351.326027
2021,SUNSET BEACH,239.9863014
2021,SWAN VIEW,1078.556164
2021,SWANBOURNE,443.6630137
2021,TAMBELLUP,15.81643836
2021,TAMMIN,16.43287671
2021,TAPPING,1123.813699
2021,TARCOOLA BEACH,168.8821918
2021,TENTERDEN,9.698630137
2021,THE VINES,693.109589
2021,THOMSON BROOK,0.802739726
2021,THORNLIE,3123.846575
2021,THREE SPRINGS,19.73972603
2021,THROSSELL,1
2021,TINCURRIN,2.761643836
2021,TINGLEDALE,0.410958904
2021,TOM PRICE,3
2021,TOODYAY,181.2931507
2021,TORBAY,16.15068493
2021,TORNDIRRUP,2
2021,TRAYNING,13.13424658
2021,TREEBY,710.8082192
2021,TRIGG,352.539726
2021,TUART HILL,908.9068493
2021,TWO ROCKS,524.4356164
2021,UDUC,3.479452055
2021,UPPER CAPEL,2
2021,UPPER SWAN,57.47945206
2021,USELESS LOOP,4.690410959
2021,USHER,196.6547945
2021,UTAKARRA,100.3808219
2021,VARLEY,2
2021,VASSE,296.8164384
2021,VICTORIA PARK,1033.268493
2021,VICTORY HEIGHTS,95.63561644
2021,VIVEASH,212.0054795
2021,WAEEL,2
2021,WAGGRAKINE,235.5753425
2021,WAGIN,122.6054795
2021,WAIKIKI,1202.383562
2021,WALEBING,2
2021,WALKAWAY,8.353424658
2021,WALLISTON,76.56986301
2021,WALPOLE,67.01369863
2021,WALSALL,0.008219178
2021,WANARN,0.15890411
2021,WANDERING,13.08493151
2021,WANDI,504.1041096
2021,WANDINA,465.8383562
2021,WANERIE,1
2021,WANGARA,22.34794521
2021,WANNAMAL,2
2021,WANNANUP,663.5726027
2021,WANNEROO,1593.745206
2021,WARAWARRUP,5.312328767
2021,WARBURTON COMMUNITY,0.424657534
2021,WARNBRO,1198.750685
2021,WARNER GLEN,1.375342466
2021,WAROONA,281.030137
2021,WARRACHUPPIN,0.567123288
2021,WARRENUP,65.47945206
2021,WARWICK,559.0547945
2021,WATERFORD,316.5013699
2021,WATERLOO,8.128767123
2021,WATERMAN,25.6
2021,WATERMANS BAY,170.5534247
2021,WATERSON,1
2021,WATHEROO,5.561643836
2021,WATTLE GROVE,657.7726027
2021,WATTLEUP,50.84383562
2021,WEBBERTON,12.02465753
2021,WELLARD,1514.926027
2021,WELLINGTON MILL,5.547945206
2021,WELLSTEAD,3.046575343
2021,WELSHPOOL,16.59726027
2021,WEMBLEY,1259.90137
2021,WEMBLEY DOWNS,900.1287671
2021,WEST BEACH,86.50136986
2021,WEST BUSSELTON,982.7945206
2021,WEST END,103.1753425
2021,WEST KALGOORLIE,3.509589041
2021,WEST LAMINGTON,167.1753425
2021,WEST LEEDERVILLE,561.9232877
2021,WEST PERTH,387.3780822
2021,WEST PINGELLY,1
2021,WEST PINJARRA,26.63287671
2021,WEST SWAN,50.88767123
2021,WEST TOODYAY,11.96438356
2021,WESTFIELD,45.85753425
2021,WESTMINSTER,889.4383562
2021,WESTONIA,10.4630137
2021,WHITBY,123.6
2021,WHITE GUM VALLEY,478.9287671
2021,WHITE PEAK,50.57808219
2021,WHITE PEAKS,1
2021,WHITEMAN,1
2021,WHITTAKER,1
2021,WICKEPIN,32.60821918
2021,WICKHAM,3.367123288
2021,WIDGIEMOOLTHA,1
2021,WILGA,1
2021,WILLAGEE,600.0054795
2021,WILLETTON,2552.342466
2021,WILLIAM BAY,3
2021,WILLIAMS,32.62191781
2021,WILLIAMSTOWN,15.04931507
2021,WILLYUNG,36.33150685
2021,WILSON,862.9616438
2021,WILUNA,3.032876712
2021,WILYABRUP,1.019178082
2021,WINDY HARBOUR,25.32328767
2021,WINTHROP,828.909589
2021,WITCHCLIFFE,39.25479452
2021,WITHERS,225.5260274
2021,WOKALUP,9
2021,WONGAN HILLS,67.37260274
2021,WONNERUP,10.96438356
2021,WONTHELLA,218.2493151
2021,WOODANILLING,9.756164384
2021,WOODBRIDGE,175.2438356
2021,WOODLANDS,653.5342466
2021,WOODRIDGE,67.9369863
2021,WOODVALE,1283.758904
2021,WOOGENELLUP,1
2021,WOOROLOO,34.39452055
2021,WOORREE,116.8684932
2021,WORSLEY,2
2021,WUBIN,5
2021,WUNDOWIE,109.0876712
2021,WUNGONG,26.05753425
2021,WYALKATCHEM,24.06027397
2021,WYNDHAM,1
2021,YABBERUP,9.4
2021,YAKAMIA,328.2383562
2021,YALGOO,2
2021,YALLINGUP,113.1178082
2021,YALLINGUP SIDING,23.0739726
2021,YALYALUP,321.6383562
2021,YANCHEP,1478
2021,YANGEBUP,939.2054795
2021,YANMAH,1
2021,YARLOOP,36.03835616
2021,YEAGARUP,1
2021,YEALERING,6.561643836
2021,YELBENI,0.378082192
2021,YELVERTON,0.189041096
2021,YERECOIN,3.219178082
2021,YETNA,1
2021,YOKINE,1667.676712
2021,YORK,306.6109589
2021,YORKRAKINE,0.780821918
2021,YORNANING,1
2021,YORNUP,0.528767123
2021,YOTING,0.449315069
2021,YOUNGS SIDING,2.928767123
2021,YUNDERUP,3.698630137
2022,ABBEY,36.45479452
2022,ACTON PARK,0.493150685
2022,ADELINE,2.071232877
2022,ALBANY,56.74794521
2022,ALEXANDER HEIGHTS,272.1917808
2022,ALEXANDRA BRIDGE,0.246575343
2022,ALFRED COVE,111.0219178
2022,ALKIMOS,369.8794521
2022,ALLANSON,14.06575343
2022,AMBERGATE,8.819178082
2022,AMELUP,0.246575343
2022,ANKETELL,9.189041096
2022,ANNIEBROOK,0.493150685
2022,APPLECROSS,216.6986301
2022,ARDATH,0.150684932
2022,ARDROSS,158.0520548
2022,ARGYLE,8.882191781
2022,ARMADALE,358.6328767
2022,ARRINO,0.156164384
2022,ASCOT,96.08493151
2022,ASHBY,83.84383562
2022,ASHFIELD,45.76438356
2022,ATTADALE,228.6438356
2022,ATWELL,319.0520548
2022,AUBIN GROVE,205.3835616
2022,AUGUSTA,71.20821918
2022,AUSTRALIND,525.090411
2022,AVELEY,497.509589
2022,AVON VALLEY NATIONAL PARK,0.246575343
2022,BABAKIN,0.394520548
2022,BADGEBUP,0.246575343
2022,BADGINGARRA,1.61369863
2022,BAKERS HILL,25.55068493
2022,BALBARRUP,0.953424658
2022,BALCATTA,412.8082192
2022,BALDIVIS,1287.378082
2022,BALGA,409.0876712
2022,BALINGUP,12.48219178
2022,BALLAJURA,602.6219178
2022,BALLIDU,2.778082192
2022,BANDY CREEK,5.95890411
2022,BANJUP,46.83287671
2022,BANKSIA GROVE,375.0630137
2022,BARRABUP,0.246575343
2022,BARRAGUP,22.38630137
2022,BASKERVILLE,4.695890411
2022,BASSENDEAN,428.1589041
2022,BATEMAN,139.1808219
2022,BAYNTON,42.76164384
2022,BAYONET HEAD,109.6438356
2022,BAYSWATER,533.9945206
2022,BEACHLANDS,53.55342466
2022,BEACON,1.479452055
2022,BEACONSFIELD,195.2794521
2022,BECKENHAM,269.8328767
2022,BEDFORD,232.8794521
2022,BEDFORD HARBOUR,0.246575343
2022,BEDFORDALE,68.17534247
2022,BEECHBORO,305.6383562
2022,BEECHINA,1.726027397
2022,BEELERUP,0.531506849
2022,BEELIAR,280.109589
2022,BEJOORDING,1.97260274
2022,BELDON,127.369863
2022,BELHUS,4.438356164
2022,BELLEVUE,60.18630137
2022,BELMONT,202.6931507
2022,BENCUBBIN,3.473972603
2022,BENGER,0.493150685
2022,BENNETT SPRINGS,180.0465753
2022,BENTLEY,193.0383562
2022,BERESFORD,45.71506849
2022,BERKSHIRE VALLEY,0.246575343
2022,BERTRAM,171.4082192
2022,BEVERLEY,26.19452055
2022,BIBRA LAKE,238.7589041
2022,BICKLEY,12.10684932
2022,BICTON,245.8465753
2022,BIG GROVE,2.698630137
2022,BINDI BINDI,0.493150685
2022,BINDOON,25.18630137
2022,BINNINGUP,46.53150685
2022,BIRCHMONT,2.295890411
2022,BLUFF POINT,45.95342466
2022,BLYTHEWOOD,0.246575343
2022,BOALLIA,0.495890411
2022,BODDINGTON,25.03835616
2022,BOLGART,3.663013699
2022,BONNIEFIELD,0.465753425
2022,BOOKARA,0.493150685
2022,BOORAGOON,200.4191781
2022,BOORARA BROOK,1.726027397
2022,BORDEN,0.55890411
2022,BOSCABEL,0.246575343
2022,BOULDER,174.539726
2022,BOUVARD,40.2739726
2022,BOVELL,11.11506849
2022,BOWELLING,0.246575343
2022,BOWES,0.246575343
2022,BOXWOOD HILL,0.246575343
2022,BOYA,24.04109589
2022,BOYANUP,23.95616438
2022,BOYUP BROOK,20.48219178
2022,BRABHAM,357.7835616
2022,BRAMLEY,0.246575343
2022,BREMER BAY,10.87945206
2022,BRENTWOOD,64.33972603
2022,BRIDGETOWN,100.4630137
2022,BRIGADOON,17.03835616
2022,BROADWATER,148.1945206
2022,BROADWOOD,18.82739726
2022,BROOKDALE,62.54246575
2022,BROOKHAMPTON,0.98630137
2022,BROOKTON,10.41369863
2022,BROOME,0.493150685
2022,BROOMEHILL,0.739726027
2022,BROOMEHILL VILLAGE,2.679452055
2022,BROOMEHILL WEST,0.246575343
2022,BRUCE ROCK,11.35068493
2022,BRUNSWICK,24.26575343
2022,BUCKINGHAM,0.246575343
2022,BULGARRA,41.99452055
2022,BULL CREEK,293.2575343
2022,BULLER,1.97260274
2022,BULLFINCH,0.493150685
2022,BULLSBROOK,122.7013699
2022,BUNBURY,145.4520548
2022,BUNTINE,1.479452055
2022,BUREKUP,15.86575343
2022,BURNS BEACH,119.6246575
2022,BURNSIDE,4.191780822
2022,BURRACOPPIN,0.98630137
2022,BURSWOOD,56.18082192
2022,BUSHMEAD,38.89863014
2022,BUSSELTON,100.9287671
2022,BUTLER,404.0821918
2022,BYFORD,485.8547945
2022,CABLE BEACH,1.232876712
2022,CADOUX,0.493150685
2022,CALINGIRI,4.191780822
2022,CALISTA,53.73424658
2022,CAMILLO,90.1260274
2022,CANNA,0.246575343
2022,CANNING MILLS,0.493150685
2022,CANNING VALE,1036.884932
2022,CANNINGTON,143.4575343
2022,CAPE BURNEY,22.17808219
2022,CAPEL,75.40547945
2022,CAPEL RIVER,0.246575343
2022,CARABAN,0.246575343
2022,CARABOODA,3.063013699
2022,CARBUNUP RIVER,1.726027397
2022,CARDIFF,0.739726027
2022,CARDUP,23.57260274
2022,CAREY PARK,127.1808219
2022,CARINE,233.690411
2022,CARLISLE,251.3863014
2022,CARLOTTA,0.246575343
2022,CARMEL,9.498630137
2022,CARNAMAH,7.446575343
2022,CARNARVON,0.493150685
2022,CARRAMAR,215.4082192
2022,CASCADE,0.246575343
2022,CASTLETOWN,78.96986301
2022,CASUARINA,16.52328767
2022,CAVERSHAM,240.6876712
2022,CENTENNIAL PARK,28.2
2022,CERVANTES,34.96164384
2022,CHADOORA,0.246575343
2022,CHADWICK,2.008219178
2022,CHAMPION LAKES,32.9369863
2022,CHAPMAN HILL,0.197260274
2022,CHAPMAN VALLEY,0.246575343
2022,CHEYNES,0.438356164
2022,CHIDLOW,42.07945206
2022,CHITTERING,14.26849315
2022,CHURCHLANDS,94.64109589
2022,CITY BEACH,182.3232877
2022,CLACKLINE,5.671232877
2022,CLAREMONT,242.8712329
2022,CLARKSON,393.4986301
2022,CLIFTON PARK,1.506849315
2022,CLOVERDALE,260.8136986
2022,COCKBURN CENTRAL,30.90684932
2022,COLD HARBOUR,1.726027397
2022,COLLEGE GROVE,31.60273973
2022,COLLIE,211.4986301
2022,COLLIE BURN,0.978082192
2022,COLLINGWOOD HEIGHTS,20.84109589
2022,COLLINGWOOD PARK,5.561643836
2022,COLLINS,0.246575343
2022,COMO,455.9369863
2022,CONDINGUP,4.684931507
2022,CONNOLLY,110.5589041
2022,COODANUP,157.9863014
2022,COOGEE,195.3506849
2022,COOKERNUP,11.84109589
2022,COOLBELLUP,208.320548
2022,COOLBINIA,57.68767123
2022,COOLGARDIE,26.17260274
2022,COOLOONGUP,162.4630137
2022,COOLUP,8.304109589
2022,COOMBERDALE,0.246575343
2022,COONDLE,6.194520548
2022,COOROW,2.95890411
2022,COPLEY,0.246575343
2022,CORRIGIN,16.53424658
2022,COTTESLOE,170.3150685
2022,COWARAMUP,47.91780822
2022,CRAIGIE,223.9917808
2022,CRANBROOK,8.191780822
2022,CRAWLEY,35.83835616
2022,CROOKED BROOK,1.243835616
2022,CROSSMAN,1.232876712
2022,CROWEA,0.493150685
2022,CUBALLING,10.49041096
2022,CUE,4.331506849
2022,CUNDERDIN,15.86027397
2022,CURRAMBINE,218.5506849
2022,CUTHBERT,1.317808219
2022,DAGLISH,49.47945206
2022,DALE,0.246575343
2022,DALIAK,0.246575343
2022,DALKEITH,126.1260274
2022,DALWALLINU,6.142465753
2022,DALYELLUP,290.0219178
2022,DAMPIER,27.43561644
2022,DANDALUP,0.024657534
2022,DANDARAGAN,3.380821918
2022,DANGIN,0.246575343
2022,DARCH,178.830137
2022,DARDADINE,0.246575343
2022,DARDANUP,18.76438356
2022,DARDANUP WEST,6.328767123
2022,DARKAN,5.802739726
2022,DARLING DOWNS,36.6739726
2022,DARLINGTON,98.49315069
2022,DAVENPORT,3.816438356
2022,DAWESVILLE,335.8136986
2022,DAYTON,213.569863
2022,DEANMILL,1.276712329
2022,DEEPDALE,27.09589041
2022,DEEPDENE,0.246575343
2022,DENBARKER,0.246575343
2022,DENHAM,5.62739726
2022,DENMARK,95.1260274
2022,DERBY,0.98630137
2022,DIANELLA,941.4246575
2022,DINGUP,0.739726027
2022,DINNINUP,0.493150685
2022,DJUGUN,0.493150685
2022,DONGARA,46.24931507
2022,DONNYBROOK,93.96438356
2022,DOUBLEVIEW,285.8054795
2022,DOWERIN,8.846575343
2022,DROME,0.246575343
2022,DRUMMOND COVE,53.8630137
2022,DUDININ,0.246575343
2022,DUDLEY PARK,249.4410959
2022,DUMBARTON,1.97260274
2022,DUMBLEYUNG,4.969863014
2022,DUNCRAIG,587.909589
2022,DUNSBOROUGH,243.6547945
2022,DURANILLIN,0.98630137
2022,DWARDA,0.246575343
2022,DWELLINGUP,13.4109589
2022,EAGLE BAY,8.024657534
2022,EAST AUGUSTA,0.553424658
2022,EAST BUNBURY,133.2657534
2022,EAST BUSSELTON,2.219178082
2022,EAST CANNINGTON,181.6520548
2022,EAST CARNARVON,0.104109589
2022,EAST FREMANTLE,243.0027397
2022,EAST PERTH,139.4273973
2022,EAST ROCKINGHAM,5.397260274
2022,EAST VICTORIA PARK,354.8082192
2022,EATON,305.5753425
2022,EDEN HILL,137.5643836
2022,EDGEWATER,163.1068493
2022,EGLINTON,144.4164384
2022,ELGIN,0.430136986
2022,ELLEKER,3.936986301
2022,ELLENBROOK,726.8767123
2022,EMBLETON,125.2082192
2022,EMU POINT,6.997260274
2022,ENEABBA,5.008219178
2022,ERSKINE,239.1835616
2022,ESPERANCE,53.55342466
2022,EUCLA,0.136986301
2022,EXMOUTH,0.605479452
2022,FAIRBRIDGE,0.246575343
2022,FALCON,287.6273973
2022,FERGUSON,1.383561644
2022,FERNDALE,178.8986301
2022,FITZGERALD,0.246575343
2022,FLOREAT,266.6027397
2022,FOREST GROVE,1.726027397
2022,FORRESTDALE,30.27945206
2022,FORRESTFIELD,487.4712329
2022,FRANKLAND RIVER,3.94520548
2022,FREMANTLE,277.0328767
2022,FRENCHMAN BAY,0.98630137
2022,FURNISSDALE,32.57808219
2022,GABBADAH,24.73424658
2022,GABBIN,0.493150685
2022,GAIRDNER,0.493150685
2022,GASCOYNE JUNCTION,0.246575343
2022,GELORUP,51.84383562
2022,GEOGRAPHE,106.9808219
2022,GERALDTON,110.0438356
2022,GIBSON,2.339726027
2022,GIDGEGANNUP,28.27945206
2022,GILGERING,0.246575343
2022,GINGIN,21.09589041
2022,GIRRAWHEEN,279.9616438
2022,GLEDHOW,26.6109589
2022,GLEN FORREST,72.03013699
2022,GLEN IRIS,83.59726027
2022,GLENDALOUGH,43.02191781
2022,GLENFIELD,30.04109589
2022,GLENLYNN,0.98630137
2022,GNANGARA,44.46575343
2022,GNARABUP,11.38630137
2022,GNOWANGERUP,7.191780822
2022,GNOWELLEN,0.246575343
2022,GOLDEN BAY,177.8630137
2022,GOODE BEACH,10.40547945
2022,GOOMALLING,10.13424658
2022,GOOSEBERRY HILL,101.9315069
2022,GOSNELLS,570.9890411
2022,GRACETOWN,5.84109589
2022,GRASS PATCH,0.246575343
2022,GRASS VALLEY,2.882191781
2022,GREEN HEAD,20.53150685
2022,GREEN RANGE,0.246575343
